Index,Date,Airport,User Class,Aircraft Type,Departures,Nautical MPG,Fuel Cost(Avg),Passenger Capacity,NM Distance to MCO (Orlando),NM Distance to DAB (Daytona Beach),Estimated Fuel Cost to MCO,Estimated Fuel Cost to DAB
1463,9/27/2022,FLL,Air Carrier,B737 - Boeing 737-700,25,0.15,3.49,130,154.4543168,192.6778018,3593.64,4482.97
1464,9/27/2022,IAH,Air Carrier,B737 - Boeing 737-700,26,0.15,3.49,130,740.6326352,746.6311445,17232.05,17371.62
1465,9/27/2022,MCO,Air Carrier,B737 - Boeing 737-700,56,0.15,3.49,130,0,46.83699169,0,1089.74
1466,9/27/2022,MEM,Air Carrier,B737 - Boeing 737-700,3,0.15,3.49,130,594.0700318,573.6705183,13822.03,13347.4
1467,9/27/2022,MIA,Air Carrier,B737 - Boeing 737-700,10,0.15,3.49,130,167.367911,207.2844794,3894.09,4822.82
1468,9/27/2022,MSY,Air Carrier,B737 - Boeing 737-700,24,0.15,3.49,130,478.1618707,482.6873038,11125.23,11230.52
1469,9/27/2022,MYR,Air Carrier,B737 - Boeing 737-700,6,0.15,3.49,130,338.0165766,291.3378723,7864.52,6778.46
1470,9/27/2022,RSW,Air Carrier,B737 - Boeing 737-700,7,0.15,3.49,130,116.2419788,162.9839277,2704.56,3792.09
1471,9/27/2022,SAT,Air Carrier,B737 - Boeing 737-700,28,0.15,3.49,130,902.9653752,910.5568507,21008.99,21185.62
1472,9/27/2022,SAV,Air Carrier,B737 - Boeing 737-700,3,0.15,3.49,130,222.0016645,177.1378193,5165.24,4121.41
1473,9/27/2022,TPA,Air Carrier,B737 - Boeing 737-700,23,0.15,3.49,130,70.35989854,106.1965662,1637.04,2470.84
1474,9/28/2022,ATL,Air Carrier,B737 - Boeing 737-700,49,0.15,3.49,130,351.4968047,318.6082765,8178.16,7412.95
1475,9/28/2022,AUS,Air Carrier,B737 - Boeing 737-700,61,0.15,3.49,130,862.3434944,867.8364095,20063.86,20191.66
1476,9/28/2022,BNA,Air Carrier,B737 - Boeing 737-700,65,0.15,3.49,130,536.1061218,504.3115991,12473.4,11733.65
1477,9/28/2022,CHS,Air Carrier,B737 - Boeing 737-700,7,0.15,3.49,130,276.0902329,229.3231099,6423.7,5335.58
1478,9/28/2022,CLT,Air Carrier,B737 - Boeing 737-700,4,0.15,3.49,130,407.667284,362.3375507,9485.06,8430.39
1479,9/28/2022,DFW,Air Carrier,B737 - Boeing 737-700,3,0.15,3.49,130,854.5964742,850.9932531,19883.61,19799.78
1480,9/28/2022,FLL,Air Carrier,B737 - Boeing 737-700,11,0.15,3.49,130,154.4543168,192.6778018,3593.64,4482.97
1481,9/28/2022,IAH,Air Carrier,B737 - Boeing 737-700,26,0.15,3.49,130,740.6326352,746.6311445,17232.05,17371.62
1482,9/28/2022,MCO,Air Carrier,B737 - Boeing 737-700,16,0.15,3.49,130,0,46.83699169,0,1089.74
1483,9/28/2022,MEM,Air Carrier,B737 - Boeing 737-700,3,0.15,3.49,130,594.0700318,573.6705183,13822.03,13347.4
1484,9/28/2022,MIA,Air Carrier,B737 - Boeing 737-700,5,0.15,3.49,130,167.367911,207.2844794,3894.09,4822.82
1485,9/28/2022,MSY,Air Carrier,B737 - Boeing 737-700,22,0.15,3.49,130,478.1618707,482.6873038,11125.23,11230.52
1486,9/28/2022,MYR,Air Carrier,B737 - Boeing 737-700,6,0.15,3.49,130,338.0165766,291.3378723,7864.52,6778.46
1487,9/28/2022,SAT,Air Carrier,B737 - Boeing 737-700,25,0.15,3.49,130,902.9653752,910.5568507,21008.99,21185.62
1488,9/28/2022,SAV,Air Carrier,B737 - Boeing 737-700,3,0.15,3.49,130,222.0016645,177.1378193,5165.24,4121.41
1489,9/29/2022,ATL,Air Carrier,B737 - Boeing 737-700,54,0.15,3.49,130,351.4968047,318.6082765,8178.16,7412.95
1490,9/29/2022,AUS,Air Carrier,B737 - Boeing 737-700,64,0.15,3.49,130,862.3434944,867.8364095,20063.86,20191.66
1491,9/29/2022,BNA,Air Carrier,B737 - Boeing 737-700,67,0.15,3.49,130,536.1061218,504.3115991,12473.4,11733.65
1492,9/29/2022,CHS,Air Carrier,B737 - Boeing 737-700,6,0.15,3.49,130,276.0902329,229.3231099,6423.7,5335.58
1493,9/29/2022,CLT,Air Carrier,B737 - Boeing 737-700,4,0.15,3.49,130,407.667284,362.3375507,9485.06,8430.39
1494,9/29/2022,DFW,Air Carrier,B737 - Boeing 737-700,3,0.15,3.49,130,854.5964742,850.9932531,19883.61,19799.78
1495,9/29/2022,FLL,Air Carrier,B737 - Boeing 737-700,15,0.15,3.49,130,154.4543168,192.6778018,3593.64,4482.97
1496,9/29/2022,IAH,Air Carrier,B737 - Boeing 737-700,26,0.15,3.49,130,740.6326352,746.6311445,17232.05,17371.62
1497,9/29/2022,MEM,Air Carrier,B737 - Boeing 737-700,3,0.15,3.49,130,594.0700318,573.6705183,13822.03,13347.4
1498,9/29/2022,MIA,Air Carrier,B737 - Boeing 737-700,7,0.15,3.49,130,167.367911,207.2844794,3894.09,4822.82
1499,9/29/2022,MSY,Air Carrier,B737 - Boeing 737-700,27,0.15,3.49,130,478.1618707,482.6873038,11125.23,11230.52
1500,9/29/2022,MYR,Air Carrier,B737 - Boeing 737-700,6,0.15,3.49,130,338.0165766,291.3378723,7864.52,6778.46
1501,9/29/2022,SAT,Air Carrier,B737 - Boeing 737-700,26,0.15,3.49,130,902.9653752,910.5568507,21008.99,21185.62
1502,9/29/2022,SAV,Air Carrier,B737 - Boeing 737-700,3,0.15,3.49,130,222.0016645,177.1378193,5165.24,4121.41
1503,9/30/2022,ATL,Air Carrier,B737 - Boeing 737-700,52,0.15,3.49,130,351.4968047,318.6082765,8178.16,7412.95
1504,9/30/2022,AUS,Air Carrier,B737 - Boeing 737-700,65,0.15,3.49,130,862.3434944,867.8364095,20063.86,20191.66
1505,9/30/2022,BNA,Air Carrier,B737 - Boeing 737-700,64,0.15,3.49,130,536.1061218,504.3115991,12473.4,11733.65
1506,9/30/2022,CLT,Air Carrier,B737 - Boeing 737-700,3,0.15,3.49,130,407.667284,362.3375507,9485.06,8430.39
1507,9/30/2022,DFW,Air Carrier,B737 - Boeing 737-700,2,0.15,3.49,130,854.5964742,850.9932531,19883.61,19799.78
1508,9/30/2022,FLL,Air Carrier,B737 - Boeing 737-700,22,0.15,3.49,130,154.4543168,192.6778018,3593.64,4482.97
1509,9/30/2022,IAH,Air Carrier,B737 - Boeing 737-700,31,0.15,3.49,130,740.6326352,746.6311445,17232.05,17371.62
1510,9/30/2022,MCO,Air Carrier,B737 - Boeing 737-700,17,0.15,3.49,130,0,46.83699169,0,1089.74
1511,9/30/2022,MEM,Air Carrier,B737 - Boeing 737-700,3,0.15,3.49,130,594.0700318,573.6705183,13822.03,13347.4
1512,9/30/2022,MIA,Air Carrier,B737 - Boeing 737-700,10,0.15,3.49,130,167.367911,207.2844794,3894.09,4822.82
1513,9/30/2022,MSY,Air Carrier,B737 - Boeing 737-700,28,0.15,3.49,130,478.1618707,482.6873038,11125.23,11230.52
1514,9/30/2022,SAT,Air Carrier,B737 - Boeing 737-700,27,0.15,3.49,130,902.9653752,910.5568507,21008.99,21185.62
1515,9/30/2022,TPA,Air Carrier,B737 - Boeing 737-700,15,0.15,3.49,130,70.35989854,106.1965662,1637.04,2470.84
1516,10/1/2022,ATL,Air Carrier,B737 - Boeing 737-700,54,0.15,3.49,130,351.4968047,318.6082765,8178.16,7412.95
1517,10/1/2022,AUS,Air Carrier,B737 - Boeing 737-700,56,0.15,3.49,130,862.3434944,867.8364095,20063.86,20191.66
1518,10/1/2022,BNA,Air Carrier,B737 - Boeing 737-700,69,0.15,3.49,130,536.1061218,504.3115991,12473.4,11733.65
1519,10/1/2022,CHS,Air Carrier,B737 - Boeing 737-700,5,0.15,3.49,130,276.0902329,229.3231099,6423.7,5335.58
1520,10/1/2022,CLT,Air Carrier,B737 - Boeing 737-700,2,0.15,3.49,130,407.667284,362.3375507,9485.06,8430.39
1521,10/1/2022,FLL,Air Carrier,B737 - Boeing 737-700,24,0.15,3.49,130,154.4543168,192.6778018,3593.64,4482.97
1522,10/1/2022,IAH,Air Carrier,B737 - Boeing 737-700,25,0.15,3.49,130,740.6326352,746.6311445,17232.05,17371.62
1523,10/1/2022,MCO,Air Carrier,B737 - Boeing 737-700,67,0.15,3.49,130,0,46.83699169,0,1089.74
1524,10/1/2022,MEM,Air Carrier,B737 - Boeing 737-700,6,0.15,3.49,130,594.0700318,573.6705183,13822.03,13347.4
1525,10/1/2022,MIA,Air Carrier,B737 - Boeing 737-700,6,0.15,3.49,130,167.367911,207.2844794,3894.09,4822.82
1526,10/1/2022,MSY,Air Carrier,B737 - Boeing 737-700,24,0.15,3.49,130,478.1618707,482.6873038,11125.23,11230.52
1527,10/1/2022,MYR,Air Carrier,B737 - Boeing 737-700,2,0.15,3.49,130,338.0165766,291.3378723,7864.52,6778.46
1528,10/1/2022,SAT,Air Carrier,B737 - Boeing 737-700,26,0.15,3.49,130,902.9653752,910.5568507,21008.99,21185.62
1529,10/1/2022,SAV,Air Carrier,B737 - Boeing 737-700,7,0.15,3.49,130,222.0016645,177.1378193,5165.24,4121.41
1530,10/1/2022,TPA,Air Carrier,B737 - Boeing 737-700,48,0.15,3.49,130,70.35989854,106.1965662,1637.04,2470.84
1531,9/21/2022,ATL,Air Carrier,B738 - Boeing 737-800,69,0.14,3.49,160,351.4968047,318.6082765,8762.31,7942.45
1532,9/21/2022,AUS,Air Carrier,B738 - Boeing 737-800,64,0.14,3.49,160,862.3434944,867.8364095,21496.99,21633.92
1533,9/21/2022,BNA,Air Carrier,B738 - Boeing 737-800,55,0.14,3.49,160,536.1061218,504.3115991,13364.36,12571.77
1534,9/21/2022,CHS,Air Carrier,B738 - Boeing 737-800,9,0.14,3.49,160,276.0902329,229.3231099,6882.54,5716.7
1535,9/21/2022,CLT,Air Carrier,B738 - Boeing 737-800,90,0.14,3.49,160,407.667284,362.3375507,10162.56,9032.56
1536,9/21/2022,DAB,Air Carrier,B738 - Boeing 737-800,3,0.14,3.49,160,46.83699169,0,1167.58,0
1537,9/21/2022,DFW,Air Carrier,B738 - Boeing 737-800,180,0.14,3.49,160,854.5964742,850.9932531,21303.87,21214.05
1538,9/21/2022,FLL,Air Carrier,B738 - Boeing 737-800,28,0.14,3.49,160,154.4543168,192.6778018,3850.33,4803.18
1539,9/21/2022,IAH,Air Carrier,B738 - Boeing 737-800,39,0.14,3.49,160,740.6326352,746.6311445,18462.91,18612.45
1540,9/21/2022,MCO,Air Carrier,B738 - Boeing 737-800,49,0.14,3.49,160,0,46.83699169,0,1167.58
1541,9/21/2022,MEM,Air Carrier,B738 - Boeing 737-800,5,0.14,3.49,160,594.0700318,573.6705183,14809.32,14300.79
1542,9/21/2022,MIA,Air Carrier,B738 - Boeing 737-800,79,0.14,3.49,160,167.367911,207.2844794,4172.24,5167.31
1543,9/21/2022,MSY,Air Carrier,B738 - Boeing 737-800,25,0.14,3.49,160,478.1618707,482.6873038,11919.89,12032.7
1544,9/21/2022,MYR,Air Carrier,B738 - Boeing 737-800,2,0.14,3.49,160,338.0165766,291.3378723,8426.27,7262.64
1545,9/21/2022,RSW,Air Carrier,B738 - Boeing 737-800,15,0.14,3.49,160,116.2419788,162.9839277,2897.75,4062.96
1546,9/21/2022,SAT,Air Carrier,B738 - Boeing 737-800,18,0.14,3.49,160,902.9653752,910.5568507,22509.64,22698.88
1547,9/21/2022,SAV,Air Carrier,B738 - Boeing 737-800,10,0.14,3.49,160,222.0016645,177.1378193,5534.18,4415.79
1548,9/21/2022,TPA,Air Carrier,B738 - Boeing 737-800,36,0.14,3.49,160,70.35989854,106.1965662,1753.97,2647.33
1549,9/22/2022,ATL,Air Carrier,B738 - Boeing 737-800,78,0.14,3.49,160,351.4968047,318.6082765,8762.31,7942.45
1550,9/22/2022,AUS,Air Carrier,B738 - Boeing 737-800,59,0.14,3.49,160,862.3434944,867.8364095,21496.99,21633.92
1551,9/22/2022,BNA,Air Carrier,B738 - Boeing 737-800,59,0.14,3.49,160,536.1061218,504.3115991,13364.36,12571.77
1552,9/22/2022,CHS,Air Carrier,B738 - Boeing 737-800,9,0.14,3.49,160,276.0902329,229.3231099,6882.54,5716.7
1553,9/22/2022,CLT,Air Carrier,B738 - Boeing 737-800,105,0.14,3.49,160,407.667284,362.3375507,10162.56,9032.56
1554,9/22/2022,DAB,Air Carrier,B738 - Boeing 737-800,2,0.14,3.49,160,46.83699169,0,1167.58,0
1555,9/22/2022,DFW,Air Carrier,B738 - Boeing 737-800,207,0.14,3.49,160,854.5964742,850.9932531,21303.87,21214.05
1556,9/22/2022,FLL,Air Carrier,B738 - Boeing 737-800,31,0.14,3.49,160,154.4543168,192.6778018,3850.33,4803.18
1557,9/22/2022,IAH,Air Carrier,B738 - Boeing 737-800,51,0.14,3.49,160,740.6326352,746.6311445,18462.91,18612.45
1558,9/22/2022,MCO,Air Carrier,B738 - Boeing 737-800,53,0.14,3.49,160,0,46.83699169,0,1167.58
1559,9/22/2022,MEM,Air Carrier,B738 - Boeing 737-800,7,0.14,3.49,160,594.0700318,573.6705183,14809.32,14300.79
1560,9/22/2022,MIA,Air Carrier,B738 - Boeing 737-800,86,0.14,3.49,160,167.367911,207.2844794,4172.24,5167.31
1561,9/22/2022,MSY,Air Carrier,B738 - Boeing 737-800,30,0.14,3.49,160,478.1618707,482.6873038,11919.89,12032.7
1562,9/22/2022,MYR,Air Carrier,B738 - Boeing 737-800,2,0.14,3.49,160,338.0165766,291.3378723,8426.27,7262.64
1563,9/22/2022,RSW,Air Carrier,B738 - Boeing 737-800,17,0.14,3.49,160,116.2419788,162.9839277,2897.75,4062.96
1564,9/22/2022,SAT,Air Carrier,B738 - Boeing 737-800,19,0.14,3.49,160,902.9653752,910.5568507,22509.64,22698.88
1565,9/22/2022,SAV,Air Carrier,B738 - Boeing 737-800,9,0.14,3.49,160,222.0016645,177.1378193,5534.18,4415.79
1566,9/22/2022,TPA,Air Carrier,B738 - Boeing 737-800,38,0.14,3.49,160,70.35989854,106.1965662,1753.97,2647.33
1567,9/23/2022,ATL,Air Carrier,B738 - Boeing 737-800,81,0.14,3.49,160,351.4968047,318.6082765,8762.31,7942.45
1568,9/23/2022,AUS,Air Carrier,B738 - Boeing 737-800,65,0.14,3.49,160,862.3434944,867.8364095,21496.99,21633.92
1569,9/23/2022,BNA,Air Carrier,B738 - Boeing 737-800,60,0.14,3.49,160,536.1061218,504.3115991,13364.36,12571.77
1570,9/23/2022,CHS,Air Carrier,B738 - Boeing 737-800,10,0.14,3.49,160,276.0902329,229.3231099,6882.54,5716.7
1571,9/23/2022,CLT,Air Carrier,B738 - Boeing 737-800,106,0.14,3.49,160,407.667284,362.3375507,10162.56,9032.56
1572,9/23/2022,DAB,Air Carrier,B738 - Boeing 737-800,3,0.14,3.49,160,46.83699169,0,1167.58,0
1573,9/23/2022,DFW,Air Carrier,B738 - Boeing 737-800,205,0.14,3.49,160,854.5964742,850.9932531,21303.87,21214.05
1574,9/23/2022,FLL,Air Carrier,B738 - Boeing 737-800,30,0.14,3.49,160,154.4543168,192.6778018,3850.33,4803.18
1575,9/23/2022,IAH,Air Carrier,B738 - Boeing 737-800,42,0.14,3.49,160,740.6326352,746.6311445,18462.91,18612.45
1576,9/23/2022,MCO,Air Carrier,B738 - Boeing 737-800,55,0.14,3.49,160,0,46.83699169,0,1167.58
1577,9/23/2022,MEM,Air Carrier,B738 - Boeing 737-800,4,0.14,3.49,160,594.0700318,573.6705183,14809.32,14300.79
1578,9/23/2022,MIA,Air Carrier,B738 - Boeing 737-800,91,0.14,3.49,160,167.367911,207.2844794,4172.24,5167.31
1579,9/23/2022,MSY,Air Carrier,B738 - Boeing 737-800,23,0.14,3.49,160,478.1618707,482.6873038,11919.89,12032.7
1580,9/23/2022,MYR,Air Carrier,B738 - Boeing 737-800,3,0.14,3.49,160,338.0165766,291.3378723,8426.27,7262.64
1581,9/23/2022,RSW,Air Carrier,B738 - Boeing 737-800,20,0.14,3.49,160,116.2419788,162.9839277,2897.75,4062.96
1582,9/23/2022,SAT,Air Carrier,B738 - Boeing 737-800,23,0.14,3.49,160,902.9653752,910.5568507,22509.64,22698.88
1583,9/23/2022,SAV,Air Carrier,B738 - Boeing 737-800,7,0.14,3.49,160,222.0016645,177.1378193,5534.18,4415.79
1584,9/23/2022,TPA,Air Carrier,B738 - Boeing 737-800,42,0.14,3.49,160,70.35989854,106.1965662,1753.97,2647.33
1585,9/24/2022,ATL,Air Carrier,B738 - Boeing 737-800,55,0.14,3.49,160,351.4968047,318.6082765,8762.31,7942.45
1586,9/24/2022,AUS,Air Carrier,B738 - Boeing 737-800,51,0.14,3.49,160,862.3434944,867.8364095,21496.99,21633.92
1587,9/24/2022,BNA,Air Carrier,B738 - Boeing 737-800,40,0.14,3.49,160,536.1061218,504.3115991,13364.36,12571.77
1588,9/24/2022,CHS,Air Carrier,B738 - Boeing 737-800,7,0.14,3.49,160,276.0902329,229.3231099,6882.54,5716.7
1589,9/24/2022,CLT,Air Carrier,B738 - Boeing 737-800,90,0.14,3.49,160,407.667284,362.3375507,10162.56,9032.56
1590,9/24/2022,DAB,Air Carrier,B738 - Boeing 737-800,3,0.14,3.49,160,46.83699169,0,1167.58,0
1591,9/24/2022,DFW,Air Carrier,B738 - Boeing 737-800,179,0.14,3.49,160,854.5964742,850.9932531,21303.87,21214.05
1592,9/24/2022,FLL,Air Carrier,B738 - Boeing 737-800,29,0.14,3.49,160,154.4543168,192.6778018,3850.33,4803.18
1593,9/24/2022,IAH,Air Carrier,B738 - Boeing 737-800,42,0.14,3.49,160,740.6326352,746.6311445,18462.91,18612.45
1594,9/24/2022,MCO,Air Carrier,B738 - Boeing 737-800,65,0.14,3.49,160,0,46.83699169,0,1167.58
1595,9/24/2022,MEM,Air Carrier,B738 - Boeing 737-800,4,0.14,3.49,160,594.0700318,573.6705183,14809.32,14300.79
1596,9/24/2022,MIA,Air Carrier,B738 - Boeing 737-800,83,0.14,3.49,160,167.367911,207.2844794,4172.24,5167.31
1597,9/24/2022,MSY,Air Carrier,B738 - Boeing 737-800,26,0.14,3.49,160,478.1618707,482.6873038,11919.89,12032.7
1598,9/24/2022,MYR,Air Carrier,B738 - Boeing 737-800,4,0.14,3.49,160,338.0165766,291.3378723,8426.27,7262.64
1599,9/24/2022,RSW,Air Carrier,B738 - Boeing 737-800,19,0.14,3.49,160,116.2419788,162.9839277,2897.75,4062.96
1600,9/24/2022,SAT,Air Carrier,B738 - Boeing 737-800,14,0.14,3.49,160,902.9653752,910.5568507,22509.64,22698.88
1601,9/24/2022,SAV,Air Carrier,B738 - Boeing 737-800,8,0.14,3.49,160,222.0016645,177.1378193,5534.18,4415.79
1602,9/24/2022,TPA,Air Carrier,B738 - Boeing 737-800,33,0.14,3.49,160,70.35989854,106.1965662,1753.97,2647.33
1603,9/25/2022,ATL,Air Carrier,B738 - Boeing 737-800,86,0.14,3.49,160,351.4968047,318.6082765,8762.31,7942.45
1604,9/25/2022,AUS,Air Carrier,B738 - Boeing 737-800,52,0.14,3.49,160,862.3434944,867.8364095,21496.99,21633.92
1605,9/25/2022,BNA,Air Carrier,B738 - Boeing 737-800,57,0.14,3.49,160,536.1061218,504.3115991,13364.36,12571.77
1606,9/25/2022,CHS,Air Carrier,B738 - Boeing 737-800,12,0.14,3.49,160,276.0902329,229.3231099,6882.54,5716.7
1607,9/25/2022,CLT,Air Carrier,B738 - Boeing 737-800,107,0.14,3.49,160,407.667284,362.3375507,10162.56,9032.56
1608,9/25/2022,DAB,Air Carrier,B738 - Boeing 737-800,3,0.14,3.49,160,46.83699169,0,1167.58,0
1609,9/25/2022,DFW,Air Carrier,B738 - Boeing 737-800,204,0.14,3.49,160,854.5964742,850.9932531,21303.87,21214.05
1610,9/25/2022,FLL,Air Carrier,B738 - Boeing 737-800,31,0.14,3.49,160,154.4543168,192.6778018,3850.33,4803.18
1611,9/25/2022,IAH,Air Carrier,B738 - Boeing 737-800,44,0.14,3.49,160,740.6326352,746.6311445,18462.91,18612.45
1612,9/25/2022,MCO,Air Carrier,B738 - Boeing 737-800,59,0.14,3.49,160,0,46.83699169,0,1167.58
1613,9/25/2022,MEM,Air Carrier,B738 - Boeing 737-800,5,0.14,3.49,160,594.0700318,573.6705183,14809.32,14300.79
1614,9/25/2022,MIA,Air Carrier,B738 - Boeing 737-800,88,0.14,3.49,160,167.367911,207.2844794,4172.24,5167.31
1615,9/25/2022,MSY,Air Carrier,B738 - Boeing 737-800,26,0.14,3.49,160,478.1618707,482.6873038,11919.89,12032.7
1616,9/25/2022,MYR,Air Carrier,B738 - Boeing 737-800,3,0.14,3.49,160,338.0165766,291.3378723,8426.27,7262.64
1617,9/25/2022,RSW,Air Carrier,B738 - Boeing 737-800,22,0.14,3.49,160,116.2419788,162.9839277,2897.75,4062.96
1618,9/25/2022,SAT,Air Carrier,B738 - Boeing 737-800,23,0.14,3.49,160,902.9653752,910.5568507,22509.64,22698.88
1619,9/25/2022,SAV,Air Carrier,B738 - Boeing 737-800,8,0.14,3.49,160,222.0016645,177.1378193,5534.18,4415.79
1620,9/25/2022,TPA,Air Carrier,B738 - Boeing 737-800,40,0.14,3.49,160,70.35989854,106.1965662,1753.97,2647.33
1621,9/26/2022,ATL,Air Carrier,B738 - Boeing 737-800,82,0.14,3.49,160,351.4968047,318.6082765,8762.31,7942.45
1622,9/26/2022,AUS,Air Carrier,B738 - Boeing 737-800,61,0.14,3.49,160,862.3434944,867.8364095,21496.99,21633.92
1623,9/26/2022,BNA,Air Carrier,B738 - Boeing 737-800,56,0.14,3.49,160,536.1061218,504.3115991,13364.36,12571.77
1624,9/26/2022,CHS,Air Carrier,B738 - Boeing 737-800,11,0.14,3.49,160,276.0902329,229.3231099,6882.54,5716.7
1625,9/26/2022,CLT,Air Carrier,B738 - Boeing 737-800,110,0.14,3.49,160,407.667284,362.3375507,10162.56,9032.56
1626,9/26/2022,DAB,Air Carrier,B738 - Boeing 737-800,3,0.14,3.49,160,46.83699169,0,1167.58,0
1627,9/26/2022,DFW,Air Carrier,B738 - Boeing 737-800,204,0.14,3.49,160,854.5964742,850.9932531,21303.87,21214.05
1628,9/26/2022,FLL,Air Carrier,B738 - Boeing 737-800,31,0.14,3.49,160,154.4543168,192.6778018,3850.33,4803.18
1629,9/26/2022,IAH,Air Carrier,B738 - Boeing 737-800,46,0.14,3.49,160,740.6326352,746.6311445,18462.91,18612.45
1630,9/26/2022,MCO,Air Carrier,B738 - Boeing 737-800,55,0.14,3.49,160,0,46.83699169,0,1167.58
1631,9/26/2022,MEM,Air Carrier,B738 - Boeing 737-800,6,0.14,3.49,160,594.0700318,573.6705183,14809.32,14300.79
1632,9/26/2022,MIA,Air Carrier,B738 - Boeing 737-800,81,0.14,3.49,160,167.367911,207.2844794,4172.24,5167.31
1633,9/26/2022,MSY,Air Carrier,B738 - Boeing 737-800,31,0.14,3.49,160,478.1618707,482.6873038,11919.89,12032.7
1634,9/26/2022,RSW,Air Carrier,B738 - Boeing 737-800,19,0.14,3.49,160,116.2419788,162.9839277,2897.75,4062.96
1635,9/26/2022,SAT,Air Carrier,B738 - Boeing 737-800,26,0.14,3.49,160,902.9653752,910.5568507,22509.64,22698.88
1636,9/26/2022,SAV,Air Carrier,B738 - Boeing 737-800,7,0.14,3.49,160,222.0016645,177.1378193,5534.18,4415.79
1637,9/26/2022,TPA,Air Carrier,B738 - Boeing 737-800,43,0.14,3.49,160,70.35989854,106.1965662,1753.97,2647.33
1638,9/27/2022,ATL,Air Carrier,B738 - Boeing 737-800,70,0.14,3.49,160,351.4968047,318.6082765,8762.31,7942.45
1639,9/27/2022,AUS,Air Carrier,B738 - Boeing 737-800,52,0.14,3.49,160,862.3434944,867.8364095,21496.99,21633.92
1640,9/27/2022,BNA,Air Carrier,B738 - Boeing 737-800,53,0.14,3.49,160,536.1061218,504.3115991,13364.36,12571.77
1641,9/27/2022,CHS,Air Carrier,B738 - Boeing 737-800,10,0.14,3.49,160,276.0902329,229.3231099,6882.54,5716.7
1642,9/27/2022,CLT,Air Carrier,B738 - Boeing 737-800,91,0.14,3.49,160,407.667284,362.3375507,10162.56,9032.56
1643,9/27/2022,DAB,Air Carrier,B738 - Boeing 737-800,3,0.14,3.49,160,46.83699169,0,1167.58,0
1644,9/27/2022,DFW,Air Carrier,B738 - Boeing 737-800,175,0.14,3.49,160,854.5964742,850.9932531,21303.87,21214.05
1645,9/27/2022,FLL,Air Carrier,B738 - Boeing 737-800,28,0.14,3.49,160,154.4543168,192.6778018,3850.33,4803.18
1646,9/27/2022,IAH,Air Carrier,B738 - Boeing 737-800,42,0.14,3.49,160,740.6326352,746.6311445,18462.91,18612.45
1647,9/27/2022,MCO,Air Carrier,B738 - Boeing 737-800,54,0.14,3.49,160,0,46.83699169,0,1167.58
1648,9/27/2022,MEM,Air Carrier,B738 - Boeing 737-800,3,0.14,3.49,160,594.0700318,573.6705183,14809.32,14300.79
1649,9/27/2022,MIA,Air Carrier,B738 - Boeing 737-800,72,0.14,3.49,160,167.367911,207.2844794,4172.24,5167.31
1650,9/27/2022,MSY,Air Carrier,B738 - Boeing 737-800,27,0.14,3.49,160,478.1618707,482.6873038,11919.89,12032.7
1651,9/27/2022,MYR,Air Carrier,B738 - Boeing 737-800,1,0.14,3.49,160,338.0165766,291.3378723,8426.27,7262.64
1652,9/27/2022,RSW,Air Carrier,B738 - Boeing 737-800,12,0.14,3.49,160,116.2419788,162.9839277,2897.75,4062.96
1653,9/27/2022,SAT,Air Carrier,B738 - Boeing 737-800,21,0.14,3.49,160,902.9653752,910.5568507,22509.64,22698.88
1654,9/27/2022,SAV,Air Carrier,B738 - Boeing 737-800,10,0.14,3.49,160,222.0016645,177.1378193,5534.18,4415.79
1655,9/27/2022,TPA,Air Carrier,B738 - Boeing 737-800,24,0.14,3.49,160,70.35989854,106.1965662,1753.97,2647.33
1656,9/28/2022,ATL,Air Carrier,B738 - Boeing 737-800,62,0.14,3.49,160,351.4968047,318.6082765,8762.31,7942.45
1657,9/28/2022,AUS,Air Carrier,B738 - Boeing 737-800,54,0.14,3.49,160,862.3434944,867.8364095,21496.99,21633.92
1658,9/28/2022,BNA,Air Carrier,B738 - Boeing 737-800,53,0.14,3.49,160,536.1061218,504.3115991,13364.36,12571.77
1659,9/28/2022,CHS,Air Carrier,B738 - Boeing 737-800,11,0.14,3.49,160,276.0902329,229.3231099,6882.54,5716.7
1660,9/28/2022,CLT,Air Carrier,B738 - Boeing 737-800,79,0.14,3.49,160,407.667284,362.3375507,10162.56,9032.56
1661,9/28/2022,DAB,Air Carrier,B738 - Boeing 737-800,2,0.14,3.49,160,46.83699169,0,1167.58,0
1662,9/28/2022,DFW,Air Carrier,B738 - Boeing 737-800,165,0.14,3.49,160,854.5964742,850.9932531,21303.87,21214.05
1663,9/28/2022,FLL,Air Carrier,B738 - Boeing 737-800,10,0.14,3.49,160,154.4543168,192.6778018,3850.33,4803.18
1664,9/28/2022,IAH,Air Carrier,B738 - Boeing 737-800,37,0.14,3.49,160,740.6326352,746.6311445,18462.91,18612.45
1665,9/28/2022,MCO,Air Carrier,B738 - Boeing 737-800,9,0.14,3.49,160,0,46.83699169,0,1167.58
1666,9/28/2022,MEM,Air Carrier,B738 - Boeing 737-800,5,0.14,3.49,160,594.0700318,573.6705183,14809.32,14300.79
1667,9/28/2022,MIA,Air Carrier,B738 - Boeing 737-800,29,0.14,3.49,160,167.367911,207.2844794,4172.24,5167.31
1668,9/28/2022,MSY,Air Carrier,B738 - Boeing 737-800,21,0.14,3.49,160,478.1618707,482.6873038,11919.89,12032.7
